organism,tf_locus_tag,tf_name,tf_ortho_names,tg_locus_tag,tg_name,tg_ortho_names,interaction,tfbs_count
Foxysporum,FOXG_06266,FOXG_06266,sreA,FOXG_00360,FOXG_00360,,-,0
Foxysporum,FOXG_06266,FOXG_06266,sreA,FOXG_00517,FOXG_00517,,-,1
Foxysporum,FOXG_06266,FOXG_06266,sreA,FOXG_03076,FOXG_03076,,-,0
Foxysporum,FOXG_06266,FOXG_06266,sreA,FOXG_03164,FOXG_03164,,-,0
Foxysporum,FOXG_06266,FOXG_06266,sreA,FOXG_03713,FOXG_03713,,-,0
Foxysporum,FOXG_06266,FOXG_06266,sre,FOXG_04237,FOXG_04237,,-,0
Foxysporum,FOXG_06266,FOXG_06266,sre,FOXG_06266,FOXG_06266,,,2
Foxysporum,FOXG_06266,FOXG_06266,sreA,FOXG_06447,FOXG_06447,,-,0
Foxysporum,FOXG_06266,FOXG_06266,sreA,FOXG_07577,FOXG_07577,,-,1
Foxysporum,FOXG_06266,FOXG_06266,sre,FOXG_09769,FOXG_09769,,-,2
Foxysporum,FOXG_06266,FOXG_06266,sreA,FOXG_10660,FOXG_10660,,-,1
Foxysporum,FOXG_06266,FOXG_06266,sre,FOXG_11513,FOXG_11513,,-,0
Foxysporum,FOXG_06266,FOXG_06266,sreA,FOXG_12892,FOXG_12892,,-,0
Foxysporum,FOXG_06266,FOXG_06266,sreA,FOXG_13757,FOXG_13757,,-,0
Foxysporum,FOXG_06266,FOXG_06266,sreA,FOXG_15714,FOXG_15714,,-,0
Foxysporum,FOXG_06266,FOXG_06266,sreA,FOXG_17422,FOXG_17422,,-,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00029,FOXG_00029,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00085,FOXG_00085,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00105,FOXG_00105,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00164,FOXG_00164,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00216,FOXG_00216,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00254,FOXG_00254,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00406,FOXG_00406,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00487,FOXG_00487,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00526,FOXG_00526,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00540,FOXG_00540,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00616,FOXG_00616,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00680,FOXG_00680,,,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00692,FOXG_00692,,,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00725,FOXG_00725,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00729,FOXG_00729,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00747,FOXG_00747,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00766,FOXG_00766,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00786,FOXG_00786,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00824,FOXG_00824,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00879,ALA1,ALA1,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_00945,FOXG_00945,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_01010,FOXG_01010,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_01103,FOXG_01103,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_01108,FOXG_01108,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_01126,FOXG_01126,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_01502,MED5,MED5,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_01511,FOXG_01511,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_01581,FOXG_01581,,,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_01669,FOXG_01669,,,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_01802,FOXG_01802,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_01806,FOXG_01806,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_01952,FOXG_01952,,,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_01958,FOXG_01958,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_01981,FOXG_01981,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_02114,FOXG_02114,,,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_02137,FOXG_02137,,,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_02303,FOXG_02303,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_02379,FOXG_02379,,,0
Foxysporum,FOXG_06298,FOXG_06298,col-22,FOXG_02500,FOXG_02500,,+,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_02819,FOXG_02819,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_02916,FOXG_02916,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_02942,FOXG_02942,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_03046,FOXG_03046,,,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_03122,FOXG_03122,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_03355,FOXG_03355,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_03393,FOXG_03393,,,0
Foxysporum,FOXG_06298,FOXG_06298,col-22,FOXG_03680,FOXG_03680,,+,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_03785,FOXG_03785,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_03968,FOXG_03968,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_04085,FOXG_04085,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_04206,FOXG_04206,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_04210,FOXG_04210,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_04211,FOXG_04211,,,2
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_04394,FOXG_04394,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_04405,FOXG_04405,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_04532,FOXG_04532,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_04550,FOXG_04550,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_04595,FOXG_04595,,,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_04892,FOXG_04892,,,4
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_05034,FOXG_05034,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_05133,FOXG_05133,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_05217,FOXG_05217,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_05219,FOXG_05219,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_05374,FOXG_05374,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_05488,FOXG_05488,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_05563,FOXG_05563,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_05733,FOXG_05733,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_05797,FOXG_05797,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_05843,FOXG_05843,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_06073,FOXG_06073,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_06139,FOXG_06139,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_06252,FOXG_06252,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_06254,FOXG_06254,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_06369,FOXG_06369,,,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_06446,FOXG_06446,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_06450,FOXG_06450,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_07583,FOXG_07583,,,2
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_07619,FOXG_07619,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_07651,FOXG_07651,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_07673,FOXG_07673,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_07937,FOXG_07937,,,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_07982,FOXG_07982,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_08069,FOXG_08069,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_08139,FOXG_08139,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_08335,FOXG_08335,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_08410,FOXG_08410,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_08414,FOXG_08414,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_08436,FOXG_08436,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_08455,FOXG_08455,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_08545,FOXG_08545,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_08555,FOXG_08555,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_08561,FOXG_08561,,,2
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_08588,FOXG_08588,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_08590,FOXG_08590,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_08592,FOXG_08592,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_08674,FOXG_08674,,,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_08981,FOXG_08981,,,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_09183,FOXG_09183,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_09218,FOXG_09218,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_09244,FOXG_09244,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_09265,FOXG_09265,,,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_09367,FOXG_09367,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_09368,FOXG_09368,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_09441,FOXG_09441,,,0
Foxysporum,FOXG_06298,FOXG_06298,col-22,FOXG_09638,FOXG_09638,,+,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_10250,ERB1,ERB1,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_10285,FOXG_10285,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_10326,FOXG_10326,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_10409,FOXG_10409,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_10441,FOXG_10441,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_10445,FOXG_10445,,,2
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_10550,FOXG_10550,,,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_10554,FOXG_10554,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_10631,FOXG_10631,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_10643,GUF1,GUF1,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_11136,FOXG_11136,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_11236,FOXG_11236,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_11288,FOXG_11288,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_11319,FOXG_11319,,,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_11329,FOXG_11329,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_11352,FOXG_11352,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_11623,FOXG_11623,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_11632,FOXG_11632,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_12750,FOXG_12750,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_12781,FOXG_12781,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_12809,FOXG_12809,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_12833,FOXG_12833,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_12841,FOXG_12841,,,0
Foxysporum,FOXG_06298,FOXG_06298,col-22,FOXG_12907,FOXG_12907,,+,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_13031,FOXG_13031,,,0
Foxysporum,FOXG_06298,FOXG_06298,col-22,FOXG_13415,FOXG_13415,,+,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_13521,FOXG_13521,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_13840,FOXG_13840,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_13912,FOXG_13912,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_13948,FOXG_13948,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_13951,FOXG_13951,,,0
Foxysporum,FOXG_06298,FOXG_06298,col-22,FOXG_14504,FOXG_14504,,+,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_15222,FOXG_15222,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_15626,FOXG_15626,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_15826,FOXG_15826,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_16509,FOXG_16509,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_17404,FOXG_17404,,,1
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_17423,FOXG_17423,,,0
Foxysporum,FOXG_06298,FOXG_06298,FGSG_09594,FOXG_17770,FOXG_17770,,,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00118,FOXG_00118,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00130,FOXG_00130,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00131,FOXG_00131,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00160,FOXG_00160,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00162,FOXG_00162,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00192,FOXG_00192,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00207,FOXG_00207,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00284,FOXG_00284,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00346,FOXG_00346,,,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00361,FOXG_00361,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00366,FOXG_00366,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00385,FOXG_00385,,,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00407,FOXG_00407,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00450,FOXG_00450,,,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00474,FOXG_00474,,,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00502,FOXG_00502,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlnR,FOXG_00536,FOXG_00536,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00540,FOXG_00540,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00543,FOXG_00543,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00546,FOXG_00546,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlnR,FOXG_00556,FOXG_00556,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00559,FOXG_00559,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00563,MDE1,MDE1,,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00565,FOXG_00565,,,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00618,FOXG_00618,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00687,FOXG_00687,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00717,FOXG_00717,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00871,FOXG_00871,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00954,FOXG_00954,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00960,FOXG_00960,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlnR,FOXG_00973,FOXG_00973,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00977,FOXG_00977,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_00979,FOXG_00979,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01008,FOXG_01008,,,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01047,FOXG_01047,,,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01059,FOXG_01059,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01082,FOXG_01082,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01085,FOXG_01085,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01284,FOXG_01284,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01304,FOXG_01304,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01308,FOXG_01308,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01310,FOXG_01310,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01341,FOXG_01341,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01420,FOXG_01420,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01446,FOXG_01446,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01564,FOXG_01564,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01583,FOXG_01583,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01631,FOXG_01631,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01644,FOXG_01644,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01691,FOXG_01691,,+,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01730,FOXG_01730,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01745,FOXG_01745,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01759,FOXG_01759,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01787,FOXG_01787,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01875,FOXG_01875,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01878,FOXG_01878,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_01960,FOXG_01960,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_02028,FOXG_02028,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_02105,FOXG_02105,,+,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_02136,FOXG_02136,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_02142,FOXG_02142,,,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_02182,FOXG_02182,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_02204,FOXG_02204,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_02386,FOXG_02386,,,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_02423,FOXG_02423,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_02428,FOXG_02428,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_02500,FOXG_02500,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_02597,FOXG_02597,,+,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_02654,FOXG_02654,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_02933,FOXG_02933,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_02944,FOXG_02944,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03025,FOXG_03025,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03037,FOXG_03037,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03049,FOXG_03049,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03074,FOXG_03074,,,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03081,FOXG_03081,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03192,FOXG_03192,,,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03208,FOXG_03208,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03232,FOXG_03232,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03266,FOXG_03266,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03295,FOXG_03295,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03314,FOXG_03314,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03343,FOXG_03343,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03456,FOXG_03456,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03477,FOXG_03477,,,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03545,FOXG_03545,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03623,FOXG_03623,,,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03680,FOXG_03680,,+,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03681,FOXG_03681,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03699,FOXG_03699,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03744,FOXG_03744,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03748,FOXG_03748,,+,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03812,FOXG_03812,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03815,FOXG_03815,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03958,FOXG_03958,,,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_03962,FOXG_03962,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_04159,FOXG_04159,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_04169,FOXG_04169,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_04229,FOXG_04229,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_04274,FOXG_04274,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_04376,FOXG_04376,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_04380,FOXG_04380,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_04497,FOXG_04497,,+,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_04499,FOXG_04499,,+,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_04500,FOXG_04500,,+,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_04838,FOXG_04838,,+,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_04865,FOXG_04865,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_04883,FOXG_04883,,+,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_04904,FOXG_04904,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_05033,FOXG_05033,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_05055,FOXG_05055,,,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_05101,FOXG_05101,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_05123,FOXG_05123,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_05139,FOXG_05139,,+,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_05148,FOXG_05148,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_05238,FOXG_05238,,-,0
Foxysporum,FOXG_06395,FOXG_06395,xlr-1,FOXG_05239,FOXG_05239,,-,0
