organism	tf_locus_tag	tf_name	tf_ortho_names	tg_locus_tag	tg_name	tg_ortho_names	interaction	tfbs_count
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01708	FOXG_01708		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01732	FOXG_01732		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01738	FOXG_01738		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01739	FOXG_01739		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01740	FOXG_01740		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01748	FOXG_01748		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01756	FOXG_01756		-	2
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01759	FOXG_01759		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01760	FOXG_01760		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01767	FOXG_01767		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01777	FOXG_01777		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01787	FOXG_01787		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01790	FOXG_01790		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01793	FOXG_01793		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01797	FOXG_01797		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01798	FOXG_01798		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01802	FOXG_01802		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01816	FOXG_01816		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01836	FOXG_01836		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01854	FOXG_01854		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01882	FOXG_01882		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01889	FOXG_01889		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01891	FOXG_01891		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01893	FOXG_01893		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01901	FOXG_01901		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01914	FOXG_01914		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01922	FOXG_01922		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01923	FOXG_01923		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01934	FOXG_01934		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01945	FOXG_01945		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01955	FOXG_01955		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01957	FOXG_01957		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01962	FOXG_01962		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01972	FOXG_01972		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01977	FOXG_01977		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01984	FOXG_01984		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01985	FOXG_01985		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_01995	FOXG_01995		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02018	FOXG_02018		-	2
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02028	FOXG_02028		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02037	FOXG_02037		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02051	FOXG_02051		-	2
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02057	FOXG_02057		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02068	FOXG_02068		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02071	FOXG_02071		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02083	FOXG_02083		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02109	FOXG_02109		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02110	FOXG_02110		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02112	FOXG_02112		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02117	FOXG_02117		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02121	FOXG_02121		+	2
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02122	FOXG_02122		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02130	FOXG_02130		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02134	FOXG_02134		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02139	FOXG_02139		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02148	FOXG_02148		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02157	FOXG_02157		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02160	FOXG_02160		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02172	FOXG_02172		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02185	FOXG_02185		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02186	FOXG_02186		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02212	FOXG_02212		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02216	FOXG_02216		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02218	FOXG_02218		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02230	FOXG_02230		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02257	FOXG_02257		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02269	FOXG_02269		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02274	FOXG_02274		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02278	FOXG_02278		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02308	FOXG_02308		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02352	FOXG_02352		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02375	FOXG_02375		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02380	FOXG_02380		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02392	FOXG_02392		-	2
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02393	FOXG_02393		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02395	FOXG_02395		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02473	FOXG_02473		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02474	FOXG_02474		+	2
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02480	FOXG_02480		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02483	FOXG_02483		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02506	FOXG_02506		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02510	FOXG_02510		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02597	FOXG_02597		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02644	FOXG_02644		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02654	FOXG_02654		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02732	FOXG_02732		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02912	FOXG_02912		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02927	FOXG_02927		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_02944	FOXG_02944		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03010	FOXG_03010		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03015	FOXG_03015		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03025	FOXG_03025		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03028	FOXG_03028		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03038	FOXG_03038		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03046	FOXG_03046		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03058	FOXG_03058		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03066	FOXG_03066		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03075	FOXG_03075		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03079	FOXG_03079		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03082	FOXG_03082		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03101	FOXG_03101		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03103	FOXG_03103		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03123	FOXG_03123		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03124	FOXG_03124		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03132	FOXG_03132		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03133	FOXG_03133		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03160	FOXG_03160		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03165	FOXG_03165		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03170	FOXG_03170		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03186	FOXG_03186		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03192	FOXG_03192		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03194	FOXG_03194		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03200	FOXG_03200		-	2
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03214	FOXG_03214		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03218	FOXG_03218		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03220	FOXG_03220		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03224	FOXG_03224		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03231	FOXG_03231		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03238	FOXG_03238		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03252	FOXG_03252		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03254	FOXG_03254		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03266	FOXG_03266		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03277	FOXG_03277		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03279	FOXG_03279		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03293	FOXG_03293		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03298	FOXG_03298		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03301	FOXG_03301		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03311	FOXG_03311		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03329	FOXG_03329		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03342	FOXG_03342		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03364	FOXG_03364		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03376	FOXG_03376		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03393	FOXG_03393		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03412	FOXG_03412		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03418	FOXG_03418		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03447	FOXG_03447		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03462	FOXG_03462		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03469	FOXG_03469		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03477	FOXG_03477		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03485	FOXG_03485		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03489	FOXG_03489		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03492	FOXG_03492		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03500	FOXG_03500		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03522	FOXG_03522		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03545	FOXG_03545		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03556	FOXG_03556		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03596	FOXG_03596		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03599	FOXG_03599		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03605	FOXG_03605		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03609	FOXG_03609		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03610	FOXG_03610		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03613	FOXG_03613		+	2
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03619	FOXG_03619		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03620	FOXG_03620		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03648	FOXG_03648		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03651	FOXG_03651		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03658	FOXG_03658		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03678	FOXG_03678		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03680	FOXG_03680		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03683	FOXG_03683		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03699	FOXG_03699		+	2
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03709	FOXG_03709		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03713	FOXG_03713		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03735	FOXG_03735		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03747	FOXG_03747		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03789	FOXG_03789		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03815	FOXG_03815		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03823	FOXG_03823		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03868	FOXG_03868		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03962	FOXG_03962		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_03985	FOXG_03985		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04074	FOXG_04074		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04085	FOXG_04085		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04090	FOXG_04090		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04092	FOXG_04092		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04093	FOXG_04093		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04099	FOXG_04099		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04148	FOXG_04148		+	2
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04156	FOXG_04156		+	2
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04159	FOXG_04159		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04160	FOXG_04160		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04163	FOXG_04163		-	2
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04167	FOXG_04167		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04168	FOXG_04168		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04182	FOXG_04182		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04196	FOXG_04196		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04217	FOXG_04217		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04223	FOXG_04223		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04232	FOXG_04232		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04237	FOXG_04237		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04260	FOXG_04260		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04262	FOXG_04262		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04266	FOXG_04266		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04268	PSD1	PSD1	+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04270	FOXG_04270		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04278	FOXG_04278		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04283	FOXG_04283		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04308	FOXG_04308		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04340	FOXG_04340		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04360	FOXG_04360		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04368	FOXG_04368		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04388	FOXG_04388		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04389	FOXG_04389		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04395	FOXG_04395		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04399	FOXG_04399		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04409	FOXG_04409		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04413	FOXG_04413		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04417	FOXG_04417		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04428	FOXG_04428		+	2
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04437	FOXG_04437		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04442	FOXG_04442		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04445	FOXG_04445		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04473	FOXG_04473		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04496	FOXG_04496		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04497	FOXG_04497		-	2
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04500	FOXG_04500		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04532	FOXG_04532		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04588	FOXG_04588		-	2
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04589	FOXG_04589		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04704	FOXG_04704		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04882	FOXG_04882		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04892	FOXG_04892		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04899	FOXG_04899		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04904	FOXG_04904		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04929	FOXG_04929		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04936	FOXG_04936		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_04962	FOXG_04962		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05010	FOXG_05010		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05013	FOXG_05013		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05020	FOXG_05020		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05027	FOXG_05027		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05032	FOXG_05032		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05034	FOXG_05034		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05044	FOXG_05044		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05093	FOXG_05093		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05099	FOXG_05099		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05100	FOXG_05100		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05106	FOXG_05106		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05117	FOXG_05117		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05118	FOXG_05118		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05123	FOXG_05123		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05135	FOXG_05135		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05138	FOXG_05138		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05145	FOXG_05145		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05161	FOXG_05161		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05162	FOXG_05162		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05164	FOXG_05164		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05173	FOXG_05173		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05174	FOXG_05174		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05202	FOXG_05202		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05205	FOXG_05205		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05227	FOXG_05227		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05229	FOXG_05229		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05231	FOXG_05231		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05251	FOXG_05251		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05275	FOXG_05275		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05280	FOXG_05280		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05288	FOXG_05288		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05292	FOXG_05292		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05316	FOXG_05316		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05325	FOXG_05325		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05329	FOXG_05329		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05331	FOXG_05331		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05335	FOXG_05335		+	2
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05353	FOXG_05353		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05358	FOXG_05358		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05378	FOXG_05378		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05380	FOXG_05380		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05386	FOXG_05386		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05390	FOXG_05390		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05401	FOXG_05401		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05406	FOXG_05406		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05407	FOXG_05407		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05410	FOXG_05410		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05422	FOXG_05422		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05426	FOXG_05426		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05432	FOXG_05432		-	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05441	FOXG_05441		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05451	FOXG_05451		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05453	FOXG_05453		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05455	FOXG_05455		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05463	FOXG_05463		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05465	FOXG_05465		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05471	FOXG_05471		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05474	FOXG_05474		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05490	FOXG_05490		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05502	FOXG_05502		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05517	FOXG_05517		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05519	FOXG_05519		-	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05529	FOXG_05529		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05534	GET3	GET3	+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05535	FOXG_05535		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05540	FOXG_05540		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05547	FOXG_05547		+	0
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05548	FOXG_05548		+	1
Foxysporum	FOXG_04255	FOXG_04255	res-1	FOXG_05550	FOXG_05550		-	0
